client_id,start,step_1,step_2,step_3,confirm
1412119,1,1,1,1,1
1412125,1,1,1,1,1
1412211,1,1,1,1,1
1412221,1,1,0,0,0
1412277,1,1,1,1,0
1413324,1,1,1,0,0
1413426,1,1,1,1,1
1414085,1,1,1,1,1
1415081,1,1,1,1,1
1415103,1,1,1,1,0
1415245,1,1,0,0,0
1415364,1,1,1,1,1
1416540,1,1,1,1,1
1416973,1,1,1,1,1
1417165,1,1,0,0,0
1417290,1,0,0,0,0
1417586,1,0,0,0,0
1417769,1,0,0,0,0
1418190,1,1,1,1,1
1418262,1,1,1,1,1
1418730,1,1,1,1,1
1418876,1,1,1,1,1
1419076,0,0,0,0,0
1419408,1,0,0,0,0
1419647,1,1,1,1,1
1420048,1,0,0,0,0
1420660,1,1,1,1,1
1420912,1,1,1,1,1
1421934,1,1,1,1,1
1421939,1,1,1,1,1
1423461,1,1,1,1,1
1423584,1,1,1,1,1
1423635,1,0,0,0,0
1423857,1,1,1,1,1
1424045,1,1,0,0,0
1424263,1,1,1,1,1
1425263,1,1,1,1,1
1425337,1,1,1,0,0
1425535,1,1,1,1,1
1425787,1,1,1,1,1
1427729,1,1,1,1,1
1428125,1,1,0,0,0
1429199,1,1,1,1,1
1429436,1,1,1,0,0
1429449,1,1,1,1,1
1429563,1,1,1,1,1
1429794,1,1,1,1,1
1430088,1,1,1,1,1
1430383,1,1,1,1,1
1430829,1,1,1,1,1
1430839,1,1,1,1,0
1431526,1,1,1,1,1
1431817,1,1,1,1,1
1432192,1,1,1,1,1
1432936,1,1,1,1,1
1432979,1,1,1,1,1
1433050,1,1,1,1,1
1433186,1,1,1,1,1
1433405,1,1,1,1,1
1433566,1,0,0,0,0
1433776,1,1,1,1,1
1434199,1,0,0,0,0
1434262,1,1,1,0,0
1434270,0,0,0,0,1
1435050,1,1,1,1,1
1435416,1,1,1,1,1
1435472,1,1,1,1,1
1435541,1,1,1,1,1
1436025,1,1,1,1,1
1436536,1,1,1,1,1
1437008,1,1,1,1,1
1437677,1,1,0,0,0
1437753,1,1,1,1,1
1438266,1,1,1,1,1
1438555,1,0,0,0,0
1438559,1,0,0,0,0
1438671,1,1,1,1,1
1440376,1,1,1,1,1
1440446,1,0,0,0,0
1440714,1,1,1,1,1
1442196,1,1,1,1,1
1442286,1,1,1,1,1
1442875,1,1,1,1,1
1443121,1,1,1,1,1
1443271,1,0,0,0,0
1443967,1,1,1,1,1
1444292,1,1,1,1,1
1444506,1,1,1,1,1
1445252,1,1,1,1,1
1445649,1,1,1,1,1
1445747,1,0,0,0,0
1445976,1,1,1,1,0
1446244,1,1,1,0,0
1446469,1,1,1,1,1
1446719,1,1,1,1,1
1447028,1,1,1,1,1
1447181,1,1,1,1,1
1447336,1,1,1,1,1
1447431,1,1,1,1,1
1447441,1,1,0,0,0
1447898,1,1,0,0,0
1449791,1,1,1,1,0
1449950,1,1,1,1,0
1450142,1,1,1,1,0
1450289,1,1,1,1,1
1450299,1,1,1,1,1
1451177,1,1,1,1,1
1451414,1,0,0,0,0
1452291,1,1,1,1,0
1453196,1,1,1,1,1
1453213,1,1,1,1,1
1453322,1,1,1,1,1
1453759,1,1,1,1,1
1454475,1,1,0,0,0
1454674,1,1,1,0,0
1454975,1,1,1,1,1
1455162,1,1,1,1,0
1455365,1,1,1,1,1
1455660,1,1,1,1,1
1456118,1,1,1,1,1
1456421,1,1,1,1,1
1459001,1,1,0,0,0
1459221,1,1,1,1,1
1459854,1,1,1,1,1
1460398,1,0,0,0,0
1461998,1,1,1,1,1
1462526,1,0,0,0,0
1462649,1,1,1,1,1
1462983,1,1,1,1,1
1463030,1,1,1,1,1
1463659,1,1,0,0,0
1463931,1,1,1,1,1
1464215,1,1,1,1,1
1464247,1,1,1,1,1
1464469,1,0,0,0,0
1465089,1,1,1,1,1
1465091,1,1,1,1,1
1465222,1,1,1,1,1
1465486,1,1,1,1,1
1465625,1,1,1,1,1
1465714,1,1,1,1,1
1466177,1,0,0,0,0
1466732,1,1,1,1,1
1467266,1,1,1,1,1
1467374,1,1,1,1,1
1467636,1,1,1,1,1
1468125,1,1,1,1,1
1468213,1,1,1,1,1
1468708,1,1,1,1,1
1468988,1,1,1,1,1
1469028,1,1,1,1,1
1469576,1,1,1,1,1
1470316,1,1,1,0,0
1470498,1,1,1,1,1
1471147,1,1,1,1,1
1471261,1,1,1,1,1
1472138,1,1,1,1,1
1472332,1,1,1,1,1
1472844,1,0,0,0,0
1472853,1,0,0,0,0
1472953,1,1,1,1,1
1473265,1,1,1,1,1
1473551,1,1,1,1,1
1473602,1,1,1,1,1
1474113,1,0,0,0,0
1474213,1,1,1,1,1
1474823,1,1,1,1,1
1475087,1,1,1,1,0
1475249,1,1,1,1,1
1475481,1,1,1,1,1
1477266,1,1,1,1,1
1477387,1,1,1,1,1
1477604,1,1,1,1,1
1480616,1,1,1,1,1
1482443,1,0,0,0,0
1482562,1,1,1,1,1
1483064,1,1,1,1,1
1483712,1,1,1,1,1
1484467,1,1,1,1,1
1484672,1,1,0,0,0
1484808,1,0,0,0,0
1486106,1,1,1,1,0
1486118,1,1,1,1,1
1486639,1,1,1,1,1
1486850,1,1,1,1,1
1487087,1,1,1,1,1
1488142,1,1,1,1,0
1488806,1,1,1,1,1
1490700,1,1,1,1,1
1490809,1,1,1,1,1
1491063,1,1,1,1,1
1493662,1,1,1,1,1
1494066,1,0,0,0,0
1494192,1,0,0,0,0
1494245,1,1,0,0,0
1494303,1,1,1,0,0
1494548,1,1,0,0,0
1495569,1,1,1,1,1
1495689,1,1,1,1,1
1496571,1,1,1,1,1
1496846,1,1,1,1,1
1497256,1,1,1,1,1
1497401,1,0,0,0,0
1499088,1,1,1,1,1
1499091,1,1,1,0,0
1499103,1,1,0,0,0
1499489,1,1,1,1,0
1499663,1,1,1,1,0
1499746,1,1,1,1,1
1500611,1,1,1,1,1
1500622,1,1,1,1,1
1500813,1,1,0,0,0
1500865,1,0,0,0,0
1501050,1,0,0,0,0
1501374,1,1,1,1,1
1501913,1,1,1,1,0
1502049,1,1,1,1,1
1502494,1,1,1,1,0
1502912,1,1,1,1,1
1503196,1,1,1,1,1
1503317,1,1,1,1,1
1503437,1,1,1,1,0
1503995,1,1,1,1,1
1504166,1,1,1,1,1
1504275,1,1,1,1,1
1504422,1,1,1,0,0
1504801,1,1,1,1,1
1505011,1,1,1,1,1
1505081,1,1,1,1,1
1505133,1,1,1,1,1
1506138,1,0,0,0,0
1506366,1,0,0,0,0
1506413,1,1,1,0,0
1506959,1,1,1,1,1
1507058,1,0,0,0,0
1507359,1,1,1,1,1
1507780,1,1,1,1,1
1508297,1,1,1,1,1
1509726,1,0,0,0,0
1510521,1,1,1,1,1
1510545,1,0,0,0,0
1510634,1,0,0,0,0
1511191,1,1,1,1,1
1511193,1,1,1,1,1
1511216,1,1,1,1,1
1511326,1,1,1,1,0
1511438,1,1,1,1,1
1511907,1,1,1,1,0
1512573,1,0,0,0,0
1512596,1,1,1,1,1
1513036,1,1,1,1,0
1513083,1,1,1,1,1
1513385,1,1,1,1,1
1513890,1,1,1,1,1
1515115,1,0,0,0,0
1515194,1,1,1,1,1
1515775,1,0,0,0,0
1516160,1,1,1,1,1
1516424,1,1,1,1,1
1516875,1,1,1,1,1
1516908,1,0,0,0,0
1517963,1,0,0,0,0
1518352,1,1,0,0,0
1518469,1,1,1,1,1
1518623,1,1,0,0,0
1518898,1,0,0,0,0
1520050,1,1,1,1,1
1520088,1,1,0,0,0
1520419,1,1,1,1,1
1520540,1,1,1,1,1
1522030,1,1,1,1,1
1522469,1,1,1,1,1
1522674,1,1,1,1,0
1522892,1,1,1,0,0
1523427,1,1,1,0,0
1523453,1,0,0,0,0
1524159,1,1,1,0,0
1524280,1,1,1,1,1
1524426,1,1,0,0,0
1526478,1,1,1,1,1
1526516,1,1,1,1,1
1526569,1,1,0,0,0
1526574,1,1,1,1,1
1526652,1,1,1,1,1
1526732,1,0,0,0,0
1526749,1,0,0,0,0
1527518,1,1,1,1,1
1527623,1,1,1,0,0
1529368,1,1,1,0,0
1529794,1,1,1,1,1
1529821,1,1,1,1,1
1530855,1,1,1,1,0
1531616,1,1,1,1,0
1531690,1,1,1,1,1
1531962,1,1,1,1,1
1532133,1,1,0,0,0
1532154,1,0,0,0,0
1532881,1,1,1,1,1
1533053,1,1,1,0,0
1533341,1,1,1,1,1
1533449,1,1,1,0,0
1533558,1,1,1,1,1
1533956,1,1,1,1,1
1534505,0,0,0,0,0
1534510,1,1,1,1,1
1534948,1,0,0,0,0
1534996,1,1,1,1,1
1535483,1,0,0,0,0
1536089,1,1,1,1,1
1536463,1,1,1,1,1
1537156,1,1,1,1,1
1537875,1,1,1,1,0
1538101,1,1,0,0,0
1538336,1,1,1,1,1
1538385,1,1,1,1,1
1538557,1,1,1,1,1
1538758,1,1,1,1,1
1538798,1,1,1,1,0
1539019,1,1,1,0,0
1539303,1,1,0,0,0
1539844,1,0,0,0,0
1540363,1,1,1,1,1
1540873,1,1,1,1,1
1540888,1,1,1,1,1
1541401,1,1,1,1,1
1541616,1,1,1,1,1
1542198,1,1,1,1,1
1542714,1,1,1,1,1
1542807,1,1,1,1,1
1543470,1,1,0,0,0
1543625,1,1,0,0,1
1543912,1,1,1,1,1
1543918,1,0,0,0,0
1544000,1,1,1,1,1
1544212,1,1,1,1,1
1544759,1,1,1,1,1
1545233,1,1,1,0,0
1545289,1,1,1,1,1
1545297,1,1,1,1,1
1545335,1,1,0,0,0
1545778,1,1,1,1,1
1546314,1,1,1,0,0
1547210,1,1,1,1,1
1547304,1,1,1,1,1
1547591,1,1,1,1,1
1548193,1,1,1,1,1
1548256,1,0,0,0,0
1548295,1,1,1,1,1
1549295,1,1,1,1,0
1549737,1,1,1,1,1
1550378,1,1,1,1,0
1550660,1,1,1,1,1
1550877,1,1,1,1,1
1550916,1,0,0,0,0
1551335,1,1,1,1,0
1551477,1,1,1,1,0
1552231,1,1,1,1,1
1552420,1,1,1,1,1
1553793,1,1,1,1,1
1553954,1,1,1,0,0
1554200,1,1,1,1,0
1554378,1,1,1,0,0
1554927,1,0,0,0,0
1555004,1,0,0,0,0
1555059,1,1,1,0,0
1555223,1,0,0,0,0
1555253,1,1,1,1,1
1555759,1,1,1,1,1
1555809,1,1,1,0,0
1556209,1,1,1,1,1
1556654,1,1,1,1,1
1557014,1,1,1,1,1
1557476,1,1,0,0,0
1557537,1,1,1,1,1
1557552,1,1,1,1,1
1557768,1,1,1,1,1
1557790,1,1,1,1,1
1558079,1,0,0,0,0
1558312,1,1,1,1,1
1558503,1,1,1,1,1
1558940,1,1,1,1,1
1559624,1,1,1,1,1
1560669,1,1,1,1,1
1562630,1,1,1,1,0
1564207,1,1,1,1,1
1564585,1,1,1,1,1
1565067,1,1,1,1,1
1565737,1,1,1,1,1
1565743,1,1,0,0,0
1565846,1,1,1,0,0
1566028,1,1,1,1,1
1566185,1,0,0,0,0
1566447,1,1,1,1,0
1567591,1,1,1,1,0
1567647,1,1,1,1,1
1567815,1,1,1,1,1
1569144,1,1,1,1,1
1569861,1,1,1,1,1
1570423,1,0,0,0,0
1570493,1,1,1,1,1
1571466,1,1,0,0,0
1571508,1,1,1,1,1
1571787,1,1,1,1,1
1571924,1,1,1,1,1
1572093,1,1,1,0,0
1572656,1,1,1,1,1
1573199,1,1,1,1,1
1573977,1,0,0,0,0
1574498,1,1,0,0,0
1574816,1,1,1,1,1
1574827,1,1,1,1,1
1575474,1,0,0,0,0
1575726,1,1,1,1,1
1575877,1,1,1,1,1
1575889,1,0,0,0,0
1576322,1,1,1,1,1
1577727,1,1,1,1,0
1577767,1,1,1,1,1
1577980,1,1,1,1,1
1578062,1,0,0,0,0
1578668,1,1,1,1,1
1578954,1,1,1,1,1
1579287,1,1,1,1,1
1579308,1,1,1,1,1
1579430,1,1,1,1,1
1579716,1,1,1,1,1
1580013,1,1,1,1,1
1580339,1,1,1,1,1
1582373,1,1,1,1,1
1582402,1,1,1,1,1
1583044,1,1,1,1,1
1583051,1,1,1,1,1
1583484,1,1,1,1,1
1584495,1,1,1,0,0
1584960,1,1,1,1,1
1585160,1,1,1,1,0
1585178,1,1,1,1,1
1585645,1,0,0,0,0
1585978,1,1,1,1,1
1587010,1,1,1,1,0
1587933,1,1,1,1,1
1588483,1,1,1,1,1
1588794,1,1,1,1,1
1589206,1,1,1,1,1
1589879,1,0,0,0,0
1590045,1,1,1,1,1
1591332,1,1,1,1,0
1591385,1,1,1,1,0
1591487,1,1,1,1,1
1592329,1,1,1,1,1
1592419,1,1,0,0,0
1593316,1,1,1,1,0
1594979,1,0,0,0,0
1595181,1,1,1,1,1
1595299,1,1,1,1,1
1595814,1,1,1,0,0
1596001,1,1,1,1,1
1596450,1,1,0,0,0
1596808,1,1,1,1,1
1597306,1,1,1,1,1
1598081,1,1,1,1,1
1598681,1,0,0,0,0
1599177,1,1,1,1,1
1599600,1,0,0,0,0
1599935,1,0,0,0,0
1600544,1,1,1,1,1
1601079,1,1,1,1,1
1601687,1,1,1,1,1
1602451,1,0,0,0,0
1604338,1,1,1,1,1
1604587,1,1,1,0,0
1604827,1,1,1,1,1
1604907,1,1,1,1,1
1605344,1,1,1,1,1
1605650,1,0,0,0,0
1606322,1,0,0,0,0
1606396,1,1,1,1,1
1606748,1,0,0,0,0
1606891,1,1,1,1,0
1608093,1,1,1,1,0
1608794,1,1,1,1,0
1609374,1,1,1,1,1
1609577,1,0,0,0,0
1609953,0,0,0,0,1
1610052,1,0,0,0,0
1611437,1,0,0,0,0
1612012,1,1,1,1,0
1612789,1,1,1,1,1
1612946,1,1,1,1,1
1613067,1,1,1,1,1
1613132,1,1,1,1,1
1613278,1,1,1,1,0
1613498,1,1,1,1,1
1613567,1,1,1,1,1
1613840,1,1,1,0,0
1613887,1,1,1,1,1
1615051,1,1,1,1,1
1615546,1,1,1,1,1
1615704,1,1,1,1,1
1615709,1,1,1,1,1
1616090,1,1,1,1,1
1616120,1,1,1,1,1
1616184,1,1,1,1,1
1616570,1,0,0,0,0
1616906,1,1,1,1,1
1617112,1,1,1,1,1
1617138,1,1,1,1,1
1617334,1,0,0,0,0
1617872,1,0,0,0,0
1617973,1,1,1,1,1
1618071,1,1,1,1,1
1618887,1,1,1,1,1
1619073,1,1,1,1,1
1620010,1,1,1,1,1
1620011,1,1,1,1,1
1620247,1,0,0,0,0
1620412,1,1,1,1,1
1620429,1,1,1,1,1
1620626,1,1,1,1,1
1622083,1,1,1,1,1
1623042,1,1,1,1,1
1623788,1,1,1,1,1
1624643,1,1,1,1,1
1625605,1,1,1,1,1
1626170,1,1,1,1,1
1626394,1,0,0,0,0
1627104,1,0,0,0,0
1627521,1,1,1,1,0
1628625,1,1,1,1,1
1629754,1,1,1,1,1
1630497,1,1,0,0,0
1631322,1,1,0,0,0
1632043,1,0,0,0,0
1633376,1,1,0,0,0
1633473,1,1,1,1,1
1633645,1,0,0,0,0
1634020,1,1,1,1,1
1634213,1,1,1,1,1
1634583,1,1,1,1,1
1635395,1,0,0,0,0
1636073,1,1,1,1,1
1636131,1,1,1,1,1
1636347,1,1,1,1,0
1637198,1,1,1,1,1
1639177,1,1,1,0,0
1640513,1,1,1,1,0
1640688,1,0,0,0,0
1641046,1,1,1,1,1
1641262,1,1,1,1,1
1641536,1,1,1,1,1
1641549,1,1,1,1,0
1641640,1,1,1,1,1
1641715,1,1,1,1,1
1642284,1,1,1,1,1
1642693,1,1,1,1,1
1643125,1,1,1,1,1
1643533,1,1,1,1,1
1643648,1,1,1,1,1
1643775,1,1,1,1,1
1643971,1,1,1,1,1
1644577,1,1,1,1,1
1645811,1,1,1,1,1
1646013,1,1,1,1,1
1646565,1,1,1,1,1
1646603,1,1,1,1,1
1646855,1,1,1,1,1
1647068,1,1,1,1,1
1647261,1,1,1,1,1
1647318,1,1,1,1,1
1647360,1,1,1,1,1
1647585,1,1,1,1,1
1647983,1,1,1,1,1
1648441,1,1,1,1,1
1648735,1,1,1,1,1
1649221,1,1,1,1,1
1649284,1,1,1,1,1
1649660,1,1,1,1,1
1650516,1,1,1,1,1
1650908,1,1,1,1,0
1651188,1,1,1,1,1
1651334,1,1,1,1,0
1651429,1,1,1,0,0
1651697,1,1,1,1,1
1651717,1,1,1,1,1
1652025,1,1,1,1,1
1652493,1,1,1,1,0
1652959,1,1,1,1,1
1654172,1,1,1,1,1
1654715,1,1,1,1,1
1654737,1,1,1,1,1
1654944,1,1,1,0,0
1655558,1,1,1,1,1
1656103,1,0,0,0,0
1656237,1,0,0,0,0
1656762,1,1,1,1,0
1658340,1,1,1,1,1
1658480,1,1,1,1,1
1658941,1,1,1,1,1
1659118,1,1,1,1,1
1659457,1,0,0,0,0
1659638,1,1,1,1,1
1659643,1,1,1,1,1
1659647,1,0,0,0,0
1660218,1,1,1,1,1
1660648,1,1,1,1,1
1661053,1,1,1,1,0
1661054,1,1,1,1,0
1661613,1,1,1,1,1
1662418,1,1,1,0,0
1662557,1,1,1,1,1
1662843,1,1,1,1,1
1663576,1,0,0,0,0
1664571,1,1,1,1,1
1664737,1,1,1,1,1
1664860,1,0,0,0,0
1665286,1,0,0,0,0
1665398,1,1,1,1,1
1665618,1,1,1,1,1
1665967,1,1,0,0,0
1665981,1,1,0,0,0
1666275,1,0,0,0,0
1666301,1,1,1,1,1
1666873,1,1,1,1,0
1667324,1,1,1,1,1
1667795,1,1,1,1,1
1668124,1,1,1,1,1
1668721,1,1,1,1,0
1669101,1,1,1,1,1
1669360,1,1,1,0,0
1670773,1,1,1,1,1
1671152,1,1,1,1,1
1671477,1,1,1,1,1
1671784,1,1,1,1,1
1671845,1,1,1,1,1
1672032,1,1,1,1,1
1672891,1,0,0,0,0
1673529,1,1,1,1,0
1673947,1,0,0,0,0
1674009,1,0,0,0,0
1674658,1,1,1,1,1
1674694,1,0,0,0,0
1675211,1,1,1,1,1
1675422,1,1,1,1,0
1675453,1,0,0,0,0
1675926,1,1,1,1,0
1676036,1,1,1,1,0
1676540,1,1,1,1,1
1676566,1,1,1,1,1
1677096,1,1,1,1,0
1677411,1,1,1,1,1
1677855,1,1,0,0,0
1678102,1,1,0,0,0
1678122,1,1,1,1,1
1678171,1,1,1,1,1
1678226,1,1,1,0,0
1678227,1,1,1,0,0
1678234,1,0,0,0,0
1678744,1,1,1,1,1
1679014,1,1,1,1,1
1679331,1,1,1,1,1
1679573,1,1,1,1,1
1681498,1,1,0,0,0
1681595,1,1,1,1,1
1681883,1,1,1,1,1
1682282,1,1,1,1,1
1682436,1,1,1,1,1
1682543,1,1,1,1,1
1682654,1,1,1,1,1
1682826,1,1,1,1,1
1683664,1,1,1,1,1
1684561,1,1,1,1,1
1684699,1,1,1,1,1
1685089,1,1,1,0,0
1685485,1,0,0,0,0
1686633,1,1,1,1,1
1687124,1,1,1,1,1
1687262,1,1,1,1,1
1687330,1,1,1,1,1
1687974,1,0,0,0,0
1688760,1,1,1,1,0
1689310,1,1,1,1,1
1689340,1,1,1,1,1
1689519,1,1,1,1,1
1689862,1,1,0,0,0
1690659,1,1,1,1,1
1690668,1,1,1,1,0
1691221,1,1,1,0,0
1691845,1,1,0,0,0
1692913,1,1,1,1,1
1695328,1,1,1,1,1
1695407,1,1,0,0,0
1695876,1,1,1,1,1
1696389,1,1,1,1,1
1696504,1,1,1,1,1
1698145,1,1,1,1,0
1698311,1,1,1,1,1
1699043,1,1,1,1,1
1699231,1,1,1,1,1
1699889,1,1,1,1,1
1699891,1,1,1,1,1
1700371,1,1,1,1,1
1700375,1,1,1,1,1
1700703,1,0,0,0,0
1701567,1,0,0,0,0
1701734,1,1,1,1,1
1702022,1,1,1,1,1
1702090,1,1,1,1,1
1702249,1,1,1,1,1
1704232,1,1,1,1,1
1704336,1,1,1,1,1
1704369,1,1,1,1,1
1705474,1,1,1,1,0
1705876,1,1,1,1,1
1706287,1,1,1,1,0
1706593,1,1,1,1,0
1707935,1,1,1,1,1
1708383,1,1,1,1,1
1708757,1,1,1,1,1
1708880,1,1,0,0,0
1709235,1,1,0,0,0
1709388,1,1,1,1,1
1709551,1,1,1,1,1
1709623,1,1,1,1,1
1709650,1,1,1,1,1
1709752,1,1,1,1,1
1709771,1,1,1,1,1
1709923,1,1,1,1,1
1710352,1,0,0,0,0
1710657,1,1,1,1,1
1710937,1,1,1,1,1
1711042,1,1,1,1,1
1711529,1,1,1,1,1
1712416,1,1,1,1,1
1712929,1,1,1,1,1
1714303,1,1,1,1,1
1715432,1,1,1,1,1
1716372,1,1,1,1,1
1717048,1,1,1,1,1
1717208,1,1,0,0,0
1717323,1,1,1,0,0
1717544,1,1,0,0,0
1717817,1,1,1,1,1
1718198,1,1,1,1,0
1718658,1,0,0,0,0
1718808,1,1,1,1,1
1719270,1,1,1,1,1
1719528,1,1,1,1,1
1719944,1,1,1,1,0
1720005,1,1,1,1,1
1720415,1,0,0,0,0
1720671,1,1,1,1,1
1721065,1,0,0,0,0
1721428,1,1,1,1,1
1721774,1,1,1,1,1
1722501,1,1,1,1,0
1723024,1,1,1,1,1
1724265,1,0,0,0,0
1724346,1,1,1,1,0
1724424,1,0,0,0,0
1724834,1,1,1,1,1
1725207,1,1,1,1,1
1726121,1,0,0,0,0
1726629,1,1,1,1,0
1726666,1,1,1,1,1
1729247,1,1,1,1,1
1729262,1,1,1,1,1
1730118,1,1,1,0,0
1730224,1,1,1,1,0
1730627,1,1,1,1,0
1730954,1,1,1,1,1
1731140,1,1,1,1,0
1731327,1,1,1,1,1
1731624,1,0,0,0,0
1731797,1,1,1,1,1
1731892,1,1,1,1,1
1732193,1,1,1,1,1
1732360,1,0,0,0,0
1732770,1,1,1,1,1
1733507,1,1,1,1,1
1733552,1,1,1,1,1
1733622,1,1,1,1,1
1733676,1,1,1,1,1
1734338,1,1,1,1,1
1734560,1,1,1,1,1
1735090,1,1,1,0,0
1735341,1,1,1,1,1
1735468,1,1,1,1,1
1735540,1,0,0,0,0
1735713,1,0,0,0,0
1736245,1,1,1,1,1
1736562,1,1,1,1,0
1736962,1,1,1,1,1
1737376,1,1,1,1,1
1737677,1,1,1,1,1
1738233,1,1,1,1,1
1739277,1,0,0,0,0
1739648,1,1,1,1,1
1741236,1,1,1,1,1
1742239,1,1,1,1,0
1742491,1,1,0,0,0
1742982,1,0,0,0,0
1743043,1,1,1,1,1
1744352,1,1,1,1,1
1744570,1,1,1,1,0
1745578,1,1,0,0,0
1745621,1,1,1,1,1
1746014,1,0,0,0,0
1747286,1,1,1,1,1
1747803,1,1,1,1,1
1748012,1,1,1,0,0
1749003,1,1,0,0,0
1749068,1,1,1,1,1
1749085,1,1,1,1,0
1750217,1,1,1,1,0
1750910,1,1,1,1,0
1751041,1,1,1,1,1
1751888,1,1,1,1,1
1752038,1,1,1,1,1
1752228,1,1,1,1,1
1752252,1,1,1,1,0
1752365,1,1,1,1,1
1753569,1,1,1,1,1
1754189,1,0,0,0,0
1754410,1,1,1,1,1
1754413,1,1,1,1,1
1754536,1,1,1,1,1
1756570,1,1,1,1,1
1756663,1,1,1,0,0
1757044,1,1,1,1,1
1757163,1,1,1,1,0
1757979,1,1,1,1,1
1758289,1,1,1,1,1
1758410,1,0,0,0,0
1758566,1,0,0,0,0
1759261,1,1,1,1,0
1759700,1,1,1,1,0
1759759,1,1,0,0,0
1759997,1,1,1,1,1
1760751,1,0,0,0,0
1760972,1,1,1,0,0
1761728,1,1,1,1,1
1763163,1,1,1,1,1
1763518,1,1,1,1,1
1763978,1,1,1,1,1
1764441,1,1,0,0,0
1764469,1,1,1,1,1
1764645,1,1,1,1,1
1764983,1,0,0,0,0
1765350,1,0,0,0,0
1766394,1,1,1,1,1
1766845,1,1,1,1,1
1767070,1,1,1,1,1
1767556,1,0,0,0,0
1767975,1,0,0,0,1
1768221,1,1,1,1,1
1768518,1,1,1,1,1
1768737,1,1,1,1,1
1768907,1,1,1,1,1
1768966,1,1,1,1,1
1769016,1,1,1,1,1
1769630,1,1,1,1,1
1769835,1,0,0,0,0
1769974,1,1,1,1,1
1770511,1,0,0,0,0
1770552,1,1,1,1,1
1770959,1,1,1,1,1
1771091,1,1,1,1,1
1771550,1,1,1,1,1
1772218,1,1,1,1,1
1772241,1,1,1,0,0
1772370,1,1,1,1,1
1772744,1,1,1,1,1
1773846,1,1,1,1,0
1773965,1,1,1,1,1
1774241,1,1,1,1,1
1774247,1,0,0,0,0
1774638,1,1,1,1,1
1774994,1,1,1,1,1
1775305,1,1,1,1,0
1775650,1,1,1,1,1
1775686,1,1,1,0,0
1775927,1,1,1,1,1
1775979,1,1,1,1,1
1776535,1,1,1,1,1
1777116,1,1,1,1,1
1777437,1,1,1,1,1
1777512,1,1,1,1,1
1778797,1,0,0,0,0
1779400,1,1,1,1,0
1780243,1,1,1,1,1
1780590,1,0,0,0,0
1780732,1,0,0,0,0
1780871,1,1,1,1,1
1781217,1,1,1,1,0
1781226,1,1,1,1,1
1781660,1,0,0,0,0
1781992,1,1,1,1,1
1782140,1,1,1,0,0
1782307,1,1,1,1,1
1783016,1,1,1,1,1
1783398,1,1,1,1,0
1783766,1,1,1,1,1
1784712,1,1,1,1,1
1784856,1,1,1,0,0
1786005,1,1,1,1,1
1786154,1,1,0,0,0
1786699,1,1,1,1,0
1786799,1,1,1,1,0
1786877,1,1,1,1,1
1787584,1,1,1,1,0
1787889,1,1,1,1,1
1787893,1,1,1,1,0
1787989,1,1,1,1,1
1788062,1,1,0,0,0
1788187,1,1,1,1,1
1788737,1,1,1,1,1
1788780,1,0,0,0,0
1788838,1,1,1,1,1
1789128,1,1,1,1,1
1789611,1,0,0,0,0
1790672,1,1,1,1,1
1790884,1,1,1,1,0
1790923,1,1,1,1,1
1792599,1,1,1,1,1
1793341,1,1,1,1,1
1794745,1,0,0,0,0
1794872,1,1,1,1,1
1794890,1,1,1,1,1
1795072,1,1,1,1,1
1796649,1,1,1,1,1
1797452,1,1,1,1,1
1798396,1,1,1,1,1
1798507,1,1,1,1,1
1798725,1,1,1,0,0
1802089,1,1,1,1,1
1804569,1,1,1,1,1
1804591,1,0,0,0,0
1805764,1,1,1,1,1
1806584,1,1,1,1,1
1806750,1,1,1,0,0
1807086,1,1,1,1,1
1807211,1,1,1,1,1
1808108,1,0,0,0,0
1808273,1,1,1,1,1
1808285,1,1,1,1,1
1808373,1,0,0,0,0
1808926,1,1,1,1,1
1809326,1,1,1,0,0
1809578,1,1,1,1,1
1809919,1,1,1,1,1
1810029,1,1,1,0,0
1811237,1,1,1,1,1
1811363,1,1,1,1,1
1811650,1,1,1,1,1
1811795,1,0,0,0,0
1812408,1,1,1,1,1
1813966,1,1,1,1,1
1814147,1,1,1,1,1
1814826,1,1,1,1,1
1814940,1,1,0,0,0
1815029,1,1,1,1,1
1815390,1,1,1,1,1
1816917,1,1,1,1,1
1817013,1,1,1,1,1
1817163,1,1,1,1,1
1817171,1,1,1,1,1
1817759,1,1,1,1,1
1818956,1,1,1,1,1
1819048,1,1,1,1,1
1819374,1,1,1,1,1
1819473,1,1,1,1,1
1820934,1,1,1,1,1
1821665,1,1,1,1,1
1822468,1,1,1,1,1
1822618,1,1,1,1,1
1822632,1,1,0,0,0
1823241,1,1,1,1,0
1823844,1,1,1,1,1
1823874,1,1,1,1,1
1824294,1,1,1,1,1
1825113,1,1,1,1,1
1825203,1,0,0,0,0
1825417,1,1,1,1,1
1825680,1,1,1,1,1
1826311,1,1,1,1,1
1826864,1,1,0,0,0
1827311,1,1,1,1,1
1827406,1,1,1,1,1
1828012,1,1,1,1,1
1828019,1,1,1,1,1
1828116,1,1,1,1,1
1828457,1,1,1,1,1
1828528,1,0,0,0,0
1829130,1,1,1,1,1
1829429,1,1,1,1,1
1829520,1,1,1,1,1
1829729,1,1,1,1,1
1830056,1,1,1,1,1
