client_id,error
268509,0
268845,0
268908,0
268972,0
269352,0
269373,0
269520,0
269636,0
270527,0
270682,0
271577,0
271955,0
272924,0
272934,0
273258,1
273319,0
273872,0
274222,1
274453,0
274798,1
274816,0
277251,0
277560,0
277875,0
278834,0
278866,0
280640,0
280950,0
282077,0
282081,1
282393,1
283338,0
284347,0
285205,0
285619,1
285977,1
286117,0
287006,0
287737,1
287756,0
289030,0
289514,0
290869,0
291182,0
291330,0
291411,1
292165,0
292370,1
292662,1
292768,0
292954,0
293002,1
293284,0
293500,0
293841,1
294716,1
296154,1
296161,0
296285,0
296527,0
297011,0
297220,1
297472,0
298442,0
298925,0
299060,0
299462,0
299523,0
299563,0
299872,0
301097,0
301141,0
301330,0
302069,0
302202,0
304982,0
305018,0
305138,1
305572,0
307667,0
307903,1
309189,1
309508,0
309715,1
309851,0
309979,0
310366,0
310380,0
311194,0
311296,0
311471,0
311794,1
312094,0
312165,0
312698,0
312726,0
312799,0
312984,0
313261,0
313763,1
313789,0
314958,0
314959,1
316463,0
316689,0
317043,0
318182,0
319807,0
319927,1
319971,0
320499,1
320586,0
320786,0
321188,0
322174,0
322453,0
322818,0
322874,0
322927,0
323290,0
323337,1
323407,0
323950,0
324086,1
324516,0
325301,0
325599,0
326039,0
327151,0
327337,1
327738,0
327979,0
328027,1
328050,0
329631,0
329693,1
330024,0
330243,0
330666,0
331379,1
331795,0
332073,0
332121,0
334941,1
335080,0
335389,0
335950,0
336166,1
336203,0
336279,0
336414,0
337729,0
338164,1
338641,0
338896,0
339004,0
339396,0
340120,0
340534,0
341429,0
342333,0
342341,0
342517,0
342646,0
342684,0
343183,0
343583,0
343881,0
343906,0
344840,1
344960,0
346106,0
346409,0
347076,0
347328,0
348166,0
348330,0
348355,1
348888,0
349305,1
349379,0
350165,0
350463,0
351093,0
351374,0
351533,0
351690,1
351701,0
351792,0
352491,0
353281,0
353628,0
353658,0
353727,0
353896,0
354699,0
354981,1
355337,0
356001,0
356363,0
356380,0
356581,0
356780,0
356783,0
356824,1
357090,0
357945,0
358176,0
358189,0
358827,0
358876,1
359266,1
359374,0
359623,1
360131,0
360511,0
360816,0
360872,0
361296,0
361306,0
361484,0
361728,0
363428,1
363461,1
363631,0
364039,0
364153,0
364797,0
365583,0
365868,0
366500,0
366858,0
367331,1
367638,0
367642,0
367874,0
368005,0
368473,0
368713,1
369255,0
369968,0
370067,0
370651,0
371059,1
371892,0
372523,1
372698,0
373454,0
373892,0
374015,0
374255,0
374721,0
374835,0
374896,0
375418,0
375492,0
375831,0
375834,0
376559,0
377914,0
378530,0
379137,0
379383,0
379788,0
380170,1
380583,0
380857,0
381123,0
381655,1
381711,0
382434,0
382734,0
384371,0
385623,0
385931,0
386570,0
386822,0
387056,0
387835,0
387839,1
390511,1
390870,0
391025,0
391472,0
391817,0
392273,0
392733,1
392757,0
393005,1
393252,0
394456,0
394951,0
395610,0
395814,0
395988,1
396523,1
397404,0
397574,0
399065,1
399690,0
400082,0
400613,0
400621,0
400773,1
401951,0
402019,0
402923,0
403658,0
403921,0
404861,0
405201,0
405501,0
405565,1
406992,1
407146,1
407327,0
407804,0
408180,0
409432,1
409450,1
409953,0
410527,0
410623,0
411480,0
412057,0
413001,0
413157,1
413583,1
413993,0
415158,0
415277,0
416018,0
416116,0
416757,0
416876,1
417189,0
417642,0
419610,0
419969,0
420825,0
421223,0
421287,1
421795,0
421833,0
422463,0
422480,0
422661,0
423183,0
423508,0
424267,0
424760,0
425398,0
425532,1
425987,0
426432,1
426756,1
427194,0
427512,0
427824,0
427931,0
428064,1
428170,0
428188,1
428485,1
428635,0
428698,1
429189,0
429351,1
429957,0
430812,0
430868,0
431651,0
432171,0
432265,1
432402,0
432606,1
432793,0
432803,1
433098,0
433814,1
434526,0
434941,0
435580,1
435757,0
437728,0
437780,0
437817,0
438770,0
440279,1
440758,0
442320,0
443217,0
444558,0
446185,0
446547,0
447329,0
447439,0
447488,1
447494,0
447498,0
447683,0
448714,1
450232,0
450614,1
450752,0
451019,0
451443,1
451568,0
451603,0
451805,0
451897,0
452274,0
452583,0
452875,1
453167,0
453657,0
454148,1
455278,0
455693,1
456002,0
457069,0
458484,0
458796,0
459156,0
459610,0
460291,0
460505,0
460755,1
460912,0
461591,1
461846,1
462674,0
463030,0
463582,0
464597,0
464620,0
465162,0
465367,0
465564,0
465749,0
466142,0
466526,0
467367,0
468336,0
468552,1
469978,0
470239,1
471388,1
471462,0
471506,1
471520,0
472078,1
472102,0
472271,1
472433,0
472614,1
473108,0
474067,0
475258,0
475350,1
475352,0
475362,1
477588,1
479136,0
479431,0
479709,0
480111,1
480792,0
480811,0
480836,1
480944,0
481553,0
482346,0
482692,0
483033,0
483041,0
483080,0
483783,0
484375,0
485533,1
485563,0
486496,0
486643,0
487248,0
487255,0
487726,0
487901,0
488929,0
488930,1
489091,0
489500,1
490194,0
490297,0
491303,0
491620,0
491779,0
491935,0
492655,0
492751,0
493083,0
493186,1
493194,0
493311,0
494159,0
495030,1
495317,0
496578,1
496873,0
497986,0
498584,0
499278,1
499330,0
502017,0
503051,0
503064,0
503070,0
505572,0
505849,1
506107,1
506320,0
506333,0
506720,0
507138,0
507390,0
507610,1
507874,0
507892,0
509310,0
509544,0
510139,1
510941,1
511378,0
511522,0
512432,0
512721,0
512833,0
512883,0
513275,0
513864,0
515712,0
515862,1
516594,1
517186,0
517259,0
517707,1
517835,0
518097,0
518323,0
518664,0
519096,0
519506,1
519927,0
519971,1
520693,0
521003,1
521204,0
521369,0
522064,1
522175,0
522508,0
523470,0
524126,0
524152,1
524388,0
524510,0
525234,0
525332,0
525348,1
525401,1
525775,1
525973,0
526852,1
526971,1
528117,0
528496,1
528504,1
529113,1
529225,0
530396,0
530654,0
531099,0
531286,0
531705,0
531896,1
532183,0
532200,0
533091,1
533320,0
533966,0
534083,0
534419,0
534481,0
534616,0
534729,0
534843,0
534878,0
535273,0
535308,0
535673,1
535999,0
536297,0
536450,1
537221,0
537662,0
537901,0
539094,0
540036,0
540948,0
540970,0
541195,1
542527,0
542563,0
542598,0
542609,0
543812,1
543916,0
545252,0
545824,0
545887,0
546110,0
546146,0
546337,0
546664,0
547156,0
547252,1
547427,0
547645,0
547839,0
547868,1
548028,0
548340,0
548398,0
549038,0
549182,0
549987,1
550099,0
550276,1
550508,0
550819,0
550876,0
550953,0
550972,0
551780,0
551933,0
551983,0
552124,1
552600,0
552649,0
553433,0
553718,0
553978,0
554055,0
555510,0
555737,0
556775,0
556786,0
559132,0
559169,0
559394,0
559435,1
559881,1
560360,1
560548,0
560848,0
560955,0
561052,1
561240,0
562259,1
562427,0
563689,0
563859,0
564806,0
564880,1
564967,0
565576,1
567010,1
567717,1
568086,1
568159,1
568717,0
570476,0
570484,1
571215,0
571423,1
571660,0
571941,0
572266,1
573338,0
573411,0
574136,0
575213,0
576605,0
576893,0
577051,1
577488,0
577537,0
578478,1
579061,0
579429,0
580584,1
581882,0
582438,0
582696,0
582858,1
583207,1
583570,1
583917,0
584291,0
584718,0
584752,0
585572,1
585691,0
587200,1
587256,0
587314,1
587585,0
587753,0
588058,1
588240,1
588310,1
588836,0
589815,0
590121,0
590187,0
590336,0
590464,0
590547,0
591106,0
591271,0
591482,0
591595,1
593044,0
593759,0
594012,0
595241,0
595413,0
595657,0
595922,0
596352,1
596540,1
596662,0
598097,0
598508,0
598705,0
598943,0
599543,0
599602,1
599938,0
600711,0
600986,0
601217,0
601368,0
601954,0
602041,0
602591,0
602792,0
603457,0
603740,1
604096,1
605712,0
606032,0
606892,0
607427,0
607963,0
608002,1
608014,1
608403,0
608431,0
608759,1
609294,0
609351,0
609702,0
609799,1
609917,0
610587,1
610652,0
610964,1
611342,0
611632,0
612072,1
612481,0
612529,1
612698,0
612944,0
613134,1
613635,1
613664,0
613884,0
613885,0
613972,0
614170,0
614307,1
614793,0
614896,0
614978,0
615001,0
615245,1
616094,0
617786,0
617840,0
617967,0
617979,0
618828,0
619309,1
619342,0
619573,1
619597,0
620269,0
620734,0
620760,0
623101,0
623339,0
623486,0
623616,1
624085,0
624766,0
624870,0
624947,1
625038,0
626254,1
626839,0
627525,0
627840,0
627897,0
628060,1
628431,0
628743,1
629259,1
629394,0
629508,0
630034,0
630512,1
631044,0
631263,1
632711,0
633140,0
633185,0
633752,0
634557,0
634960,0
636206,0
636209,1
636947,1
637735,0
637858,0
638651,0
639155,1
639427,0
639779,0
639921,0
640912,0
641191,0
641775,0
641786,0
642168,1
643419,0
643892,0
644006,0
644419,0
644423,0
644901,1
645412,1
646758,0
647485,0
647824,0
648062,0
648162,1
648612,0
648763,0
648890,0
649107,0
649371,1
649569,0
649596,0
649643,1
649748,0
649821,0
650109,0
650551,0
650791,0
651189,0
651763,0
651935,0
652523,0
652672,0
652877,0
652990,0
653513,0
653514,1
653767,0
654022,0
654835,0
654897,0
655079,0
655546,0
655871,0
656481,1
656935,1
657670,0
657728,0
657941,1
658038,0
658163,0
658173,0
658732,0
658934,0
659594,1
659800,0
660147,0
660424,0
660908,0
660953,0
661056,1
661172,0
661296,0
661527,0
662234,0
664095,0
664352,1
664466,0
665986,0
666049,0
666453,0
666860,0
667217,0
667440,0
667494,0
667612,0
668531,1
668594,0
668996,0
669111,0
669361,0
670510,0
670627,1
670680,0
670729,0
670772,0
670774,0
671207,0
671304,1
672407,1
672484,1
672827,0
672908,0
673653,1
673672,0
673678,1
673924,0
674205,0
674634,0
674772,0
675167,0
675967,0
676128,0
676989,0
677548,0
678259,0
678560,0
678792,0
679426,0
681364,0
681768,0
682129,0
682367,1
683558,0
684071,0
684475,0
685080,1
685244,0
685442,0
685685,0
685706,0
687111,0
687186,0
687283,1
687567,1
688832,1
688969,0
689136,0
689179,0
689760,0
690383,0
690874,0
691598,0
691668,0
691700,1
692622,0
692988,0
693062,0
693500,0
693757,0
693975,1
694239,0
694557,0
694766,0
694842,1
694911,0
695350,0
695624,0
695870,0
696176,0
696227,0
696491,0
696801,0
697065,0
697708,0
697991,0
698205,0
699117,1
700005,0
700043,0
700142,0
700448,1
700784,1
700961,0
702159,0
702591,0
703403,0
703574,1
704150,0
704777,0
704957,1
706123,0
706633,1
706799,0
707340,1
708151,0
708185,1
708197,0
708289,1
709015,1
709439,1
709919,0
711827,1
712670,0
712774,0
713054,0
713222,1
714067,0
714163,0
714320,0
715345,0
715813,0
715865,1
716233,1
716605,0
717126,0
717527,0
718243,0
719113,0
719719,0
719883,0
720325,0
720356,0
720446,0
720470,0
721104,0
722552,0
722818,1
722886,0
722950,0
723243,0
723529,1
723833,0
724704,0
724809,1
725177,0
725801,0
725895,0
725905,1
727016,1
727133,0
728244,0
728512,1
728530,0
728887,0
730137,0
730497,0
731511,0
731715,0
732198,0
732703,0
732778,1
735147,0
735409,1
735487,0
736140,0
736578,0
736752,0
737256,1
737959,0
738015,1
738931,0
739077,0
739194,1
739204,0
739485,0
739719,0
740744,0
741642,1
741785,0
742932,0
743037,1
743170,0
743445,0
743562,0
743771,0
744365,0
745087,0
745163,0
745510,0
749270,0
749498,0
750370,0
750686,1
751168,0
751201,0
751354,0
751629,1
751833,0
752058,0
752201,0
752336,1
753497,0
754626,0
754987,0
755076,0
755285,1
755807,0
756058,1
756571,0
757353,0
757397,0
757967,1
758728,0
758940,1
759536,0
760016,0
760039,0
760258,1
760259,0
760441,1
760532,0
760905,0
761236,0
761720,0
761733,0
762640,1
762846,1
762966,0
763155,0
763305,0
763687,0
763889,0
764549,1
765501,0
766105,0
766134,1
766467,0
766981,0
766994,0
767670,0
768381,1
768793,1
769715,0
769765,1
770147,0
770632,0
770810,1
771114,0
771234,0
772441,0
772562,0
772587,0
772872,1
772961,0
773392,0
773462,0
774565,0
775176,0
775603,0
776238,0
777736,0
777737,0
777859,0
778886,0
779216,0
779389,1
779691,0
781162,0
781306,0
781384,1
782257,0
782399,0
783521,0
783788,0
784015,1
784880,1
784897,1
785285,0
785447,1
786321,1
786681,0
786785,1
787036,0
789006,0
789355,0
790935,0
791007,0
791333,0
791642,1
793199,0
793397,0
794595,0
794649,0
794705,1
795341,0
795509,1
795621,1
795682,0
796031,0
796372,0
796524,0
796776,1
797212,1
797239,1
798202,1
798874,1
799161,0
799503,0
800712,0
800827,0
800925,0
801206,0
802406,1
802797,0
803476,0
804318,0
804448,0
804701,0
804894,0
805850,0
805952,1
806442,0
806546,0
806792,0
807085,0
807290,0
807898,0
808964,0
809658,0
809835,0
810784,0
811242,0
812425,0
812596,0
812876,0
813507,0
813789,1
814615,1
815158,0
815822,0
816165,1
816508,0
817200,0
818084,0
818487,0
819230,0
819412,0
819616,1
819730,0
820349,0
820937,1
821422,1
821574,0
821726,0
822741,0
823084,1
823482,0
823501,0
824604,1
824824,0
824914,0
824923,0
825006,0
825852,0
826202,0
826235,0
826682,0
827403,1
827472,0
828088,1
829637,0
830971,0
831125,0
831384,0
832777,0
835034,0
835607,0
835985,0
836311,0
836428,0
837349,0
837361,0
837625,0
838364,0
838653,0
839179,1
839585,0
839800,1
840320,0
840838,1
841242,0
841486,0
841843,1
842266,1
842300,0
842497,0
842512,0
843228,0
843403,0
843468,0
844162,0
844566,0
845163,0
845310,0
846436,1
846806,1
847857,1
847990,1
848198,0
848570,0
848594,0
848708,0
849561,1
851431,1
851453,0
851894,0
851930,0
853404,0
853541,0
853743,0
855532,0
855543,0
855556,0
855588,0
856311,1
857272,0
857273,1
857556,1
858742,0
859078,1
859795,1
860470,1
860571,0
860745,1
860752,0
861269,0
861392,0
861868,0
861889,0
862662,0
862897,0
863368,0
863407,0
863704,0
864068,0
864116,1
864158,0
864721,1
865025,0
865459,1
865942,0
866150,1
866712,0
867700,0
868124,0
868443,0
869520,1
869577,1
869786,0
870732,0
871185,0
871246,0
871652,0
872056,0
872142,0
872464,1
872784,1
872869,0
872979,0
873869,0
873963,0
874861,0
875915,1
875936,0
876316,1
878114,0
878355,0
878432,0
878675,0
879099,0
879664,0
879684,0
881186,1
882086,0
882183,0
882187,1
882506,0
883350,0
883426,0
883500,0
883820,0
884196,0
884588,1
886333,0
888133,0
888529,1
888682,0
888809,0
889260,1
889630,0
890263,0
890755,0
892234,0
892783,0
892794,0
893278,0
893384,0
893856,0
893935,0
895221,1
896369,0
896486,0
897477,1
897558,1
897630,1
897752,0
898644,0
898792,0
900576,1
902056,0
902073,0
902081,0
902294,1
902499,0
903191,0
903457,1
904711,1
904844,0
905077,0
905532,0
905694,1
905755,0
906029,0
906255,0
906669,1
907457,0
907878,0
908517,0
908643,1
909050,0
909969,0
910275,0
910415,1
911823,0
911891,0
912455,1
912638,1
912772,0
913238,0
914160,0
917269,0
917338,0
917800,0
918053,0
918457,1
918500,1
918538,0
918615,0
921907,1
922098,0
923066,0
923946,0
924425,0
924916,1
925305,0
925413,0
925783,1
926432,0
926593,0
926697,0
926737,1
927353,0
927661,0
928125,0
928927,0
929347,1
929350,1
929509,1
931636,0
931714,0
932193,0
933538,1
933636,1
933717,0
934442,0
934487,0
934584,0
935940,1
937647,0
937927,0
937991,1
938858,0
939103,0
939325,0
939540,0
940063,1
940157,0
940211,0
941279,0
941913,1
941935,1
943015,0
943088,0
943335,1
943763,0
943955,0
944052,0
945176,0
945249,0
946169,0
946577,0
946828,0
947167,0
947221,0
947529,0
947825,0
948823,0
948941,1
949880,0
950296,1
951158,0
951910,1
952223,0
952435,1
953654,1
953722,0
953744,0
954023,1
955207,1
955346,0
955510,0
955922,0
956129,0
956435,0
956460,1
956630,0
956673,0
957273,0
957328,0
957724,1
958145,0
958866,0
959030,0
959075,0
959156,0
959159,0
960156,0
960361,0
960388,0
960463,1
960818,0
961187,0
962154,0
962572,1
963164,0
963331,0
963427,0
965093,0
965239,0
965266,0
965804,0
965885,0
966122,0
966641,0
967521,1
968323,0
969174,0
969338,0
969440,0
969629,0
969981,0
971116,0
971149,0
971468,0
971530,0
971542,1
971597,0
971861,1
972193,0
972441,0
972596,1
972666,0
975117,0
975661,0
975772,0
975818,1
976546,0
978612,1
979440,0
979484,0
979630,0
980630,1
981261,1
981888,1
981961,0
982273,0
982456,0
982995,1
983122,0
983319,0
983454,0
984330,0
984526,0
984646,1
985481,0
985546,0
985843,0
986219,0
986308,0
986882,1
987596,0
987970,1
989483,1
989875,1
990815,0
990903,0
991266,0
992924,0
993338,0
993631,0
993682,0
994588,0
994861,0
995002,0
996578,1
996857,1
997518,0
997697,0
998429,0
998606,0
998727,0
998998,0
999095,0
1000062,0
1000353,0
1000536,0
1000672,0
1001135,1
1001161,1
1001731,0
1001849,0
1002004,1
1002215,0
1002294,0
1002662,1
1002905,1
1003061,0
1003184,0
1004503,0
1005225,0
1005952,0
1006084,0
1006425,0
1006456,0
1006981,1
1007556,0
1007748,0
1008151,1
1008245,0
1008407,0
1008574,0
1008887,0
1009021,0
1011046,0
1011173,1
1011263,0
1011301,0
1011862,0
1011923,0
1011972,0
1012423,1
1013311,0
1013414,0
1013661,0
1013676,0
1014319,0
1014761,1
1014843,0
1015395,1
1016171,0
1016968,0
1017730,0
1018270,0
1018307,1
1018410,1
1019416,0
1019589,0
1020604,0
1020634,0
1020725,0
1020761,0
1021986,0
1022124,1
1022220,0
1022510,1
1022555,0
1023056,0
1023316,1
1023362,1
1024113,0
1024220,1
1024896,1
1025015,0
1025369,0
1025414,1
1025595,1
1025949,1
1026120,0
1027831,1
1027952,0
1027971,1
1028416,1
1028493,0
1029090,0
1029502,1
1029878,1
1029986,0
1030203,0
1031166,0
1031601,0
1032721,1
1033134,0
1033609,1
1033888,0
1035115,0
1035196,0
1035291,1
1037038,1
1037226,0
1037251,1
1037841,0
1038502,1
1038609,0
1038683,0
1038746,0
1039176,1
1040359,0
1041929,0
1042347,1
1042803,1
1043949,0
1043977,0
1044073,0
1044267,0
1044443,0
1045632,1
1046045,0
1046276,0
1046468,0
1046915,0
1048239,1
1048888,0
1049809,0
1050296,0
1050966,1
1051082,0
1051156,0
1051166,0
1051377,0
1051623,1
1052702,0
1052802,0
1053029,1
1053249,1
1053587,1
1053696,0
1055254,0
1055299,0
1055796,0
1056528,0
1056689,0
1056722,0
1056736,0
1056766,0
1057612,0
1057837,0
1058509,0
1059936,1
1060354,0
1060628,0
1060988,0
1061120,1
1061161,0
1061310,0
1061430,1
1062412,0
1062473,0
1062737,1
1062828,0
1063936,0
1064246,0
1064624,0
1064690,0
1064795,0
1064850,0
1065324,1
1066132,1
1066226,0
1066661,0
1066894,0
1068491,0
1070909,1
1071368,0
1072043,0
1072044,0
1072983,1
1073670,0
1074528,0
1075238,0
1075256,0
1075613,1
1076454,0
1076459,0
1076900,0
1077064,0
1077506,0
1077656,1
1077660,0
1077700,0
1078275,0
1078722,0
1079786,1
1080489,1
1081382,0
1081847,0
1082833,0
1083547,1
1083793,0
1085682,0
1087085,0
1087096,0
1088213,0
1088466,0
1089084,0
1089812,0
1090770,0
1091527,0
1091725,0
1092660,0
1092703,0
1093152,0
1095055,0
1095564,0
1095601,1
1096581,1
1096870,0
1096880,1
1097069,0
1097264,0
1097270,0
1098398,1
1098795,0
1099280,0
1099815,0
1100138,0
1100496,0
1101382,0
1101454,0
1101457,1
1101942,1
1101969,1
1103375,1
1103830,0
1104279,1
1104795,0
1105128,1
1105200,1
1105404,0
1106136,0
1106518,0
1107033,0
1109184,1
1109289,1
1109597,0
1110116,0
1110311,0
1110622,0
1110805,1
1110987,0
1111086,0
1111449,1
1112135,0
1112588,0
1113377,0
1113707,0
1113720,0
1113765,1
1114139,0
1114434,0
1114916,0
1115570,0
1115902,1
1116542,1
1116906,0
1117004,0
1117521,0
1117967,1
1118533,1
1118542,1
1118805,1
1119544,0
1119940,0
1120801,1
1121613,0
1121924,0
1122853,1
1123070,0
1123411,0
1124939,0
1126062,1
1126201,0
1126311,0
1126811,0
1126962,1
1126971,0
1128925,0
1129035,0
1129041,0
1129306,0
1129748,0
1129766,0
1129989,0
1130005,1
1130170,0
1130281,1
1131270,0
1131352,0
1131700,0
1131760,0
1132005,0
1132783,0
1132831,0
1132903,1
1133006,0
1133121,1
1133440,0
1134427,0
1134563,0
1135081,1
1135157,1
1135517,0
1135521,0
1135759,0
1136850,0
1136898,1
1137754,0
1137924,0
1138318,0
1138609,0
1138735,0
1139245,0
1139805,1
1141272,1
1142314,0
1142512,0
1142598,0
1143562,0
1144410,0
1144495,1
1145173,0
1145419,1
1145881,1
1146114,1
1146189,1
1146272,0
1146673,0
1146699,0
1146708,1
1146828,0
1147028,0
1147806,0
1147840,0
1147875,1
1148217,0
1148502,0
1148774,1
1149016,0
1149257,0
1149636,1
1151820,1
1152603,0
1153172,0
1153300,0
1153323,0
1153686,0
1153740,0
1154031,0
1154599,0
1154618,0
1155076,0
1155317,0
1155518,0
1156058,1
1156122,0
1156656,0
1157434,1
1159283,0
1159317,1
1159819,0
1159934,0
1159992,0
1162535,0
1162541,1
1162812,1
1163653,0
1163998,0
1164659,0
1165290,0
1165414,1
1165700,1
1165994,0
1166023,0
1166221,0
1166624,0
1167117,0
1167772,1
1168373,0
1168552,0
1168766,0
1169083,0
1169134,0
1169304,0
1169482,0
1169570,0
1170647,0
1170944,0
1171656,0
1171953,0
1172182,0
1172341,0
1173016,0
1173197,0
1173753,0
1173759,0
1175592,0
1175845,0
1175926,1
1175946,0
1175984,0
1176152,0
1176370,0
1177211,1
1177463,1
1177682,1
1178151,0
1178443,0
1179872,1
1179943,0
1180047,1
1180544,0
1180546,0
1180583,1
1180831,1
1181698,0
1181777,0
1183489,0
1183663,0
1184633,0
1184798,0
1184945,0
1185634,0
1185791,0
1186200,0
1186455,1
1186733,0
1186859,0
1187270,1
1188075,0
1189894,0
1190149,1
1190394,0
1190476,1
1190550,0
1190746,0
1192189,1
1192384,0
1192394,0
1192815,1
1193217,0
1193757,0
1194245,1
1194386,0
1194408,0
1194530,0
1194823,0
1194972,0
1195541,0
1196136,0
1196787,0
1196788,0
1197201,0
1197325,0
1197953,0
1198324,1
1199036,0
1200071,0
1200154,0
1200235,0
1200335,0
1200760,0
1201610,0
1202619,0
1202622,0
1203363,0
1203974,0
1204166,1
1204853,0
1205471,0
1205921,0
1206378,0
1206454,0
1206558,0
1206850,1
1208837,1
1208839,0
1208860,0
1209146,0
1209381,0
1209410,0
1209838,0
1210125,0
1211032,1
1211589,0
1211689,0
1212758,0
1213731,0
1213845,0
1213963,0
1214272,0
1214906,1
1215090,0
1215944,0
1216598,0
1218661,0
1218796,0
1220246,0
1220970,1
1221160,1
1221189,0
1221736,0
1221967,0
1223307,0
1223405,0
1223703,0
1224493,1
1225488,1
1225544,0
1227135,0
1227277,0
1227517,1
1228147,0
1229810,0
1230061,0
1230361,0
1230381,0
1230484,0
1230812,0
1231025,0
1231274,1
1231418,1
1231545,0
1234323,0
1234723,0
1234786,0
1234849,1
1235280,0
1235312,0
1235798,1
1235981,0
1236099,1
1237798,1
1238090,0
1238919,0
1239722,1
1240190,0
1240217,1
1240365,1
1240899,0
1241532,0
1241841,1
1242238,0
1242301,0
1242892,1
1243066,1
1243109,1
1243518,0
1244379,0
1244412,0
1244717,0
1245225,0
1245483,0
1245517,1
1245725,0
1245799,0
1246293,1
1246588,0
1246796,1
1246799,1
1247526,0
1247801,0
1248713,0
1250068,0
1250258,0
1250886,1
1251242,0
1251756,0
1251798,0
1252784,0
1253084,0
1253453,1
1253755,0
1253886,1
1253941,1
1253974,1
1254086,0
1254213,1
1255014,1
1255080,0
1255355,0
1255433,0
1255626,0
1255754,0
1256425,0
1256732,0
1256808,0
1257351,0
1259453,0
1260052,0
1260122,0
1260143,1
1260287,0
1260653,0
1260686,1
1260749,0
1260955,1
1262019,0
1262208,0
1262252,0
1262277,1
1262291,1
1262832,0
1263818,1
1264053,0
1264596,0
1265020,0
1265437,0
1266016,0
1266717,0
1266731,0
1267351,1
1267481,0
1268270,1
1270030,0
1270300,0
1271836,1
1271991,0
1272556,0
1272986,0
1274084,0
1274145,0
1274569,1
1275397,0
1275644,0
1276083,1
1276349,1
1276788,1
1277925,0
1278548,0
1278603,1
1278647,0
1279440,1
1279876,0
1280370,0
1280941,0
1281085,1
1281539,0
1282142,0
1282734,1
1282992,0
1283025,0
1283142,1
1283616,0
1284080,1
1284954,1
1284972,1
1285452,0
1286205,0
1286454,0
1286856,0
1286936,0
1287116,1
1287799,1
1288843,1
1289168,0
1289497,0
1289596,0
1290560,0
1290934,0
1290963,0
1291022,1
1291447,1
1291606,0
1291720,0
1292592,0
1294070,0
1296034,0
1296904,0
1298301,1
1298895,0
1298961,0
1299036,0
1299715,1
1300037,1
1302101,0
1302526,0
1303379,0
1304282,0
1304604,0
1304706,0
1304930,0
1305266,0
1305348,0
1305393,0
1305958,0
1306678,0
1308781,0
1309199,0
1309292,1
1309369,0
1309722,0
1309732,0
1310333,1
1310893,0
1311021,0
1311685,0
1311867,0
1311900,1
1311965,0
1312175,1
1312336,0
1314483,0
1314809,0
1315310,0
1315678,0
1316517,0
1318472,0
1318873,0
1318882,0
1318988,0
1319161,0
1319661,0
1320408,0
1320603,0
1320616,0
1321246,1
1321300,0
1322248,0
1322669,0
1323067,0
1323464,0
1323479,0
1323964,0
1324064,0
1324191,1
1324690,0
1324779,0
1324846,0
1324886,1
1325147,1
1325365,0
1325445,1
1325599,0
1326392,0
1326458,1
1326864,0
1327174,0
1327847,0
1327943,1
1327977,1
1328022,0
1328085,1
1328295,0
1328700,0
1329020,0
1329260,0
1329357,0
1331081,0
1332145,0
1332173,0
1332220,0
1332349,1
1332642,1
1333273,0
1333457,0
1333586,1
1333739,1
1334018,0
1334108,0
1334342,0
1334820,0
1334827,0
1335040,0
1335100,0
1335216,0
1335481,0
1337561,0
1337604,0
1337947,0
1338762,0
1338778,1
1338852,0
1339409,0
1339532,0
1339881,1
1341077,0
1341459,0
1341853,0
1342161,0
1342582,1
1342790,1
1343908,0
1344028,0
1344243,0
1344819,0
1345360,0
1345895,0
1346171,0
1346422,0
1346743,1
1346750,0
1346780,0
1346799,0
1346930,1
1347489,1
1348378,0
1348442,0
1348668,0
1349053,0
1349728,1
1350115,0
1350186,0
1350692,0
1350724,0
1351100,0
1351522,0
1351566,0
1351826,0
1352216,1
1352969,0
1353393,0
1353909,0
1354401,0
1354915,0
1354988,0
1356002,1
1357044,1
1357384,0
1357942,0
1357971,0
1358392,0
1359640,0
1359733,1
1360394,0
1360607,0
1361156,1
1361650,1
1362382,1
1363220,1
1363526,0
1363528,0
1363757,0
1363990,0
1364356,0
1364549,0
1364740,0
1366281,1
1366366,1
1366802,1
1366806,0
1367239,0
1367436,0
1368796,0
1369270,0
1370785,1
1371185,1
1371807,1
1372908,1
1375516,0
1375628,0
1375726,0
1377639,0
1378016,0
1378044,0
1378200,0
1379217,0
1380423,0
1381043,0
1381230,0
1381379,0
1382524,0
1383021,0
1384394,0
1384451,0
1384555,0
1384594,0
1384630,1
1385159,0
1386231,1
1386336,0
1387501,1
1387646,0
1388375,0
1388684,0
1389625,0
1390367,0
1390689,1
1390847,0
1391220,0
1391422,1
1391482,0
1391630,0
1392234,1
1392294,0
1393226,0
1393303,1
1393419,0
1394255,0
1394404,1
1395331,0
1395619,0
1396685,0
1397460,0
1397601,1
1397788,0
1397821,0
1398233,0
1398387,0
1398774,0
1399287,0
1399670,0
1399675,0
1400056,1
1400233,0
1401486,1
1401817,0
1402600,1
1402721,0
1402734,0
1403609,1
1404434,0
1404657,0
1404855,0
1404893,0
1405605,0
1406079,0
1406173,0
1406494,1
1406623,1
1406631,0
1407523,0
1408318,0
1408332,1
1409164,0
1409376,0
1410032,0
1410085,0
1410142,1
1410425,0
1410997,0
1411774,1
1411830,0
1412119,0
1412125,0
1412211,1
1412221,0
1412277,1
1413324,0
1413426,0
1414085,0
1415081,0
1415103,0
1415245,0
1415364,0
1416540,0
1416973,1
